ID	Value
HAD621	It\PRP is\VBZ essential\JJ to\TO put\VB fertilizers\NNS in\IN the\DT field\NN for\IN good\JJ production\NN .\.
HAD622	The\DT produce\NN increases\VBZ when\WRB fertilizers\NNS are\VBP put\VBN 10\CD cms\NNS below\IN the\DT seeds\NNS before\IN sowing\NN .\.
HAD623	When\WRB irrigation\NN facilities\NNS are\VBP available\JJ the\DT fertilizers\NNS can\MD be\VB put\VBN in\IN large\JJ amounts\NNS .\.
HAD624	Generally\RB it\PRP is\VBZ recommended\VBN to\TO put\VB 80-120\CD kg\NN nitrogen\NN ,\, 40-60\CD kg\NN phosphorous\NNS and\CC 40\CD kg\NN potash\NN per\IN hectare\NN .\.
HAD625	Some\DT scientists\NNS believe\VBP that\DT potash\NN is\VBZ adequately\RB found\VBN in\IN Indian\JJ soil\NN and\CC the\DT use\NN of\IN potash\NN is\VBZ not\RB needed\VBN .\.
HAD626	Putting\VBG 10-20\CD kgs\NNS of\IN potash\NN /\IN hectare\NN is\VBZ mostly\RB found\VBN to\TO be\VB profitable\JJ .\.
HAD627	The\DT crops\NNS of\IN sankar\NN family\NN have\VBP the\DT capacity\NN to\TO use\VB more\JJR fertilizers\NNS .\.
HAD628	The\DT yield\NN of\IN these\DT crops\NNS is\VBZ much\RB more\JJR than\IN the\DT ordinary\JJ crops\NNS and\CC thus\RB they\PRP exploit\VBP more\JJR nutrients\NNS .\.
HAD629	The\DT scarcity\NN of\IN zinc\NN is\VBZ found\VBN in\IN the\DT wheat\NN farms\VBZ these\DT days\NNS .\.
HAD630	It\PRP is\VBZ essential\JJ to\TO put\VB zinc\NN and\CC other\JJ nutrients\NNS in\IN the\DT soil\NN after\IN testing\NN .\.
HAD631	The\DT scarcity\NN of\IN zinc\NN is\VBZ found\VBN in\IN Uttar\NNP Pradesh\NNP ,\, Haryana\NNP ,\, Punjab\NNP and\CC Madhya\NNP Pradesh\NNP .\.
HAD632	Rice\NNP is\VBZ an\DT extremely\RB important\JJ crop\NN of\IN India\NNP .\.
HAD633	The\DT production\NN of\IN rice\NN is\VBZ the\DT most\JJS as\IN compared\VBN to\TO other\JJ cereals\NNS .\.
HAD634	The\DT farming\NN of\IN rice\NN is\VBZ done\VBN in\IN all\DT conditions\NNS .\.
HAD635	In\IN India\NNP 25\CD percent\NN of\IN rice\NN is\VBZ grown\VBN in\IN irrigated\JJ condition\NN ,\, 55\CD percent\NN rice\NN is\VBZ grown\VBN in\IN water\NN logged\VBD condition\NN and\CC 20\CD percent\NN in\IN high\JJ yield\NN farm\NN .\.
HAD636	Rice\NNP has\VBZ the\DT capacity\NN to\TO absorb\VB nutrients\NNS in\IN hybrid\JJ and\CC small\JJ saturated\VBN species\NNS .\.
HAD637	The\DT require\VBP nitrogen\NN ,\, phosphorous\JJ ,\, potash\NN and\CC zinc\NN in\IN adequate\JJ quantity\NN .\.
HAD638	Nitrogen\NN ammonia\NN was\VBD put\VBN in\IN the\DT form\NN of\IN sulphate\NN to\TO grow\VB rice\NN in\IN India\NNP .\.
HAD639	But\CC due\JJ to\TO lesser\JJR availability\NN of\IN ammonium\NN sulphate\NN ,\, the\DT use\NN of\IN urea\NN fertilizers\NNS are\VBP increasing\VBG now\RB .\.
HAD640	Adequate\JJ amount\NN of\IN phosphorous\NN is\VBZ also\RB significant\JJ for\IN good\JJ production\NN of\IN rice\NN .\.
HAD641	For\IN increased\VBN production\NN of\IN rice\NN putting\VBG potash\NN in\IN the\DT farm\NN is\VBZ as\RB important\JJ as\IN nitrogen\NN and\CC phosphorous\JJ .\.
HAD642	Among\IN different\JJ cereals\NNS of\IN the\DT world\NN maize\NN is\VBZ a\DT significant\JJ crop\NN .\.
HAD643	Even\RB in\IN India\NNP from\IN the\DT point\NN of\IN view\NN of\IN both\DT area\NN and\CC production\NN ,\, maize\NN is\VBZ a\DT significant\JJ crop\NN .\.
HAD644	People\NNS use\VBP maize\NN in\IN the\DT form\NN of\IN chapati\NN ,\, corn\NN ,\, popcorn\NN ,\, dalia\FW etc\FW .\.
HAD645	It\PRP is\VBZ also\RB used\VBN as\IN fodder\NN .\.
HAD646	It\PRP also\RB has\VBZ an\DT industrial\JJ use\NN in\IN the\DT form\NN of\IN starch\NN .\.
HAD647	For\IN the\DT good\JJ production\NN of\IN maize\NN it\PRP is\VBZ required\VBN to\TO put\VB adequate\JJ amount\NN of\IN fertilizers\NNS .\.
HAD648	Barley\NN is\VBZ an\DT important\JJ Rabi\NNP crop\NN .\.
HAD649	From\IN the\DT point\NN of\IN view\NN of\IN both\DT production\NN and\CC area\NN it\PRP occupies\VBZ second\JJ position\NN among\IN Rabi\NNP crops\NNS .\.
HAD650	When\WRB the\DT production\NN is\VBZ more\JJR than\IN the\DT use\NN of\IN people\NNS it\PRP is\VBZ also\RB fed\VBN to\TO the\DT animals\NNS ,\, cows\NNS and\CC horses\NNS .\.
HAD651	It\PRP is\VBZ grown\VBN in\IN northern\JJ Madhya\NNP Pradesh\NNP ,\, Punjab\NNP ,\, Haryana\NNP ,\, Himachal\NNP Pradesh\NNP ,\, Bihar\NNP ,\, West\NNP Bengal\NNP ,\, Jammu\NNP &\CC Kashmir\NNP ,\, Uttar\NNP Pradesh\NNP ,\, Gujrat\NNP ,\, Maharashtra\NNP ,\, Karnataka\NNP and\CC Tamilnadu\NNP .\.
HAD652	In\IN comparison\NN to\TO wheat\NN ,\, barley\NN requires\VBZ lesser\JJR quantities\NNS of\IN both\DT manure\NN and\CC fertilizers\NNS .\.
HAD653	It\PRP has\VBZ the\DT capacity\NN to\TO grow\VB in\IN both\DT alkaline\JJ and\CC saline\JJ soil\NN .\.
HAD654	For\IN both\DT cereals\NNS and\CC bait\NN ,\, barley\NN is\VBZ an\DT important\JJ crop\NN in\IN dry-land\JJ farming\NN .\.
HAD655	From\IN the\DT point\NN of\IN view\NN of\IN production\NN and\CC area\NN Maharashtra\NNP ,\, Madhya\NNP Pradesh\NNP ,\, Karnataka\NNP ,\, Andhra\NNP Pradesh\NNP ,\, Rajasthan\NNP ,\, Gujrat\NNP ,\, Uttar\NNP Pradesh\NNP and\CC Tamil\NNP nadu\NNP are\VBP remarkable\JJ .\.
HAD656	Chapatis\NNS are\VBP made\VBN from\IN millet\NN .\.
HAD657	It\PRP is\VBZ also\RB used\VBN in\IN the\DT form\NN of\IN fodder\NN .\.
HAD658	Millet\NNP is\VBZ grown\VBN for\IN both\DT cereal\NN and\CC fodder\NN .\.
HAD659	In\IN India\NNP ,\, except\IN Assam\NNP ,\, millet\NN is\VBZ grown\VBN in\IN all\PDT the\DT parts\NNS of\IN northern\JJ India\NNP such\JJ as\IN Himachal\NNP Pradesh\NNP ,\, Uttar\NNP Pradesh\NNP ,\, Gujrat\NNP ,\, Rajasthan\NNP ,\, Jammu\NNP &\CC Kashmir\NNP ,\, Maharashtra\NNP and\CC Haryana\NNP .\.
HAD660	Pulses\NNS and\CC oilseeds\NNS have\VBP their\PRP$ own\JJ significance\NN in\IN India\NNP .\.
HAD661	Pulses\NNS are\VBP the\DT main\JJ course\NN of\IN Indians\NNPS .\.
HAD662	Pulses\NNS are\VBP the\DT source\NN of\IN protein\NN .\.
HAD663	Urad\NNP ,\, gram\NN ,\, lentils\NNS ,\, peas\NNS ,\, pigeon\NN peas\NNS ,\, beans\NNS are\VBP the\DT major\JJ pulses\NNS .\.
HAD664	Oil\NN is\VBZ obtained\VBN from\IN oil\NN seed\NN crops\NNS .\.
HAD665	There\EX are\VBP various\JJ uses\NNS of\IN oil\NN .\.
HAD666	Special\JJ efforts\NNS are\VBP being\VBG made\VBN for\IN the\DT production\NN of\IN pulses\NNS and\CC oil\NN seed\NN crops\NNS in\IN India\NNP .\.
HAD667	Gram\NN is\VBZ an\DT important\JJ pulse\NN crop\NN which\WDT includes\VBZ one-third\JJ part\NN of\IN the\DT total\JJ pulse\NN crop\NN and\CC 40\CD percent\NN of\IN the\DT total\JJ production\NN in\IN India\NNP .\.
HAD668	Other\JJ than\IN pulses\NNS ,\, grams\NNS are\VBP also\RB used\VBN in\IN the\DT form\NN of\IN flour\NN ,\, recipes\NNS ,\, vegetables\NNS etc\FW .\.
HAD669	It\PRP is\VBZ mostly\RB grown\VBN in\IN Uttar\NNP Pradesh\NNP ,\, Rajasthan\NNP ,\, Himachal\NNP Pradesh\NNP and\CC Haryana\NNP .\.
HAD670	Mostly\RB the\DT farmers\NNS do\VBP not\RB put\VB fertilizers\NNS in\IN gram\NN crops\NNS .\.
HAD671	This\DT is\VBZ true\JJ that\IN gram\NN is\VBZ a\DT leguminous\JJ crop\NN and\CC it\PRP fixes\NNS the\DT nitrogen\NN of\IN atmosphere\NN ,\, but\CC when\WRB does\VBZ it\PRP happen\VB ?\.
HAD672	When\WRB the\DT plants\NNS are\VBP quite\RB long\JJ and\CC they\PRP spread\VBP their\PRP$ roots\NNS .\.
HAD673	Phosphorous\NN increases\VBZ the\DT nitrogen\NN intake\NN capacity\NN of\IN the\DT leguminous\JJ crops\NNS .\.
HAD674	Therefore\RB putting\VBG 15\CD kg\NN nitrogen\NN and\CC 25-45\CD kg\NN phosphorous\NN /\IN hectare\NN is\VBZ beneficial\JJ .\.
HAD675	Kidney\NN bean\NN crop\NN is\VBZ also\RB quite\RB extensive\JJ in\IN India\NNP .\.
HAD676	Kidney\NN bean\NN is\VBZ grown\VBN in\IN most\JJS of\IN the\DT areas\NNS of\IN Madhya\NNP Pradesh\NNP ,\, Uttar\NNP Pradesh\NNP ,\, Maharashtra\NN ,\, Punjab\NNP ,\, Andhra\NNP Pradesh\NNP ,\, Karnataka\NNP ,\, Tamilnadu\NNP and\CC Rajasthan\NNP .\.
HAD677	Its\PRP$ grains\NNS are\VBP used\VBN in\IN the\DT form\NN of\IN pulse\NN .\.
HAD678	It\PRP is\VBZ grown\VBN in\IN all\PDT the\DT three\CD seasons\NNS Kharif\NNP ,\, relay\NN cropping\VBG and\CC summer\NN .\.
HAD679	Peas\NNS are\VBP mostly\RB grown\VBN in\IN Uttar\NNP Pradesh\NNP ,\, Madhya\NNP Pradesh\NNP and\CC Bihar\NNP .\.
HAD680	Its\PRP$ use\NN is\VBZ less\RBR in\IN the\DT form\NN pulse\NN but\CC more\JJR in\IN the\DT form\NN of\IN vegetables\NNS .\.
HAD681	Mostly\RB no\DT fertilizers\NNS are\VBP used\VBN for\IN this\DT crop\NN but\CC putting\VBG 10-25\CD to\TO 40-10\CD fertilizer\NN elements\NNS increases\VBZ its\PRP$ productivity\NN .\.
HAD682	Pigeon\NN Peas\NNS are\VBP used\VBN mostly\RB in\IN the\DT form\NN of\IN pulses\NNS .\.
HAD683	Its\PRP$ green\JJ pod\NN is\VBZ also\RB used\VBN in\IN the\DT form\NN of\IN restricted\JJ vegetable\NN .\.
HAD684	It\PRP is\VBZ particularly\RB produced\VBN in\IN Uttar\NNP Pradesh\NNP ,\, Madhya\NNP Pradesh\NNP ,\, Haryana\NNP ,\, Bihar\NNP ,\, Rajasthan\NNP ,\, Maharashtra\NNP and\CC south\JJ India\NNP .\.
HAD685	Cowpea\NNP is\VBZ grown\VBN in\IN both\DT the\DT crops\NNS Rabi\NNP and\CC Kharif\NNP in\IN the\DT form\NN of\IN pulses\NNS ,\, fodder\NN ,\, vegetable\NN and\CC green\JJ manure\NN .\.
HAD686	While\IN growing\VBG Rabi\NNP crops\NNS it\PRP is\VBZ grown\VBN in\IN Andhra\NNP Pradesh\NNP ,\, Karnataka\NNP ,\, Tamilnadu\NNP and\CC Maharashtra\NNP whereas\CC while\IN growing\VBG Kharif\NNP crop\NN it\PRP is\VBZ grown\VBN in\IN Uttar\NNP Pradesh\NNP ,\, Madhya\NNP Pradesh\NNP and\CC other\JJ states\NNS of\IN north\JJ India\NNP .\.
HAD687	It\PRP is\VBZ also\RB grown\VBN with\IN other\JJ crops\NNS in\IN mixed\JJ form\NN .\.
HAD688	The\DT farming\NN of\IN lentils\NNS is\VBZ primarily\RB done\VBN in\IN northern\JJ India\NNP ,\, Madhya\NNP Pradesh\NNP and\CC Maharashtra\NNP .\.
HAD689	It\PRP is\VBZ used\VBN in\IN the\DT form\NN of\IN pulse\NN but\CC green\JJ pod\NN is\VBZ also\RB used\VBN in\IN the\DT form\NN of\IN vegetable\NN .\.
HAD690	Oil\NN seed\NN crops\NNS consist\VBP of\IN groundnut\NN ,\, mustard\NN ,\, sesame\NN ,\, linseed\NN ,\, safflower\NN ,\, Redi\NNP ,\, sunflower\NN and\CC Ramtil\NNP .\.
HAD691	The\DT farming\NN of\IN soya\NN bean\NN is\VBZ also\RB becoming\VBG quite\RB popular\JJ in\IN Uttar\NNP Pradesh\NNP and\CC Madhya\NNP Pradesh\NNP .\.
HAD692	Despite\IN all\PDT this\DT today\NN Indian\JJ government\NN has\VBZ to\TO import\VB oil\NN in\IN large\JJ quantities\NNS and\CC disburse\VB foreign\JJ currency\NN .\.
HAD693	Thus\RB it\PRP is\VBZ essential\JJ to\TO increase\VB the\DT production\NN of\IN oil\NN seeds\NNS through\IN balanced\JJ use\NN of\IN fertilizers\NNS .\.
HAD694	Groundnut\NNP has\VBZ 44-50\CD percent\NN oil\NN .\.
HAD695	Groundnut\NN oil\NN is\VBZ used\VBN in\IN both\DT food\NN and\CC vegetable\NN production\NN .\.
HAD696	Groundnut\NNP is\VBZ consumed\VBN in\IN both\DT non-fried\JJ and\CC fried\JJ form\NN .\.
HAD697	It\PRP has\VBZ protein\NNS and\CC vitamins\NNS .\.
HAD698	Due\JJ to\TO the\DT presence\NN of\IN oil\NN and\CC protein\NN in\IN adequate\JJ amount\NN it\PRP provides\VBZ lot\NN of\IN energy\NN .\.
HAD699	India\NNP leads\VBZ the\DT world\NN in\IN terms\NNS of\IN area\NN and\CC production\NN .\.
HAD700	Groundnut\NNP is\VBZ mostly\RB grown\VBN in\IN Gujarat\NNP ,\, Andhra\NNP Pradesh\NNP ,\, Tamilnadu\NNP and\CC Karnataka\NNP .\.
HAD701	Rye\NNP and\CC mustard\NN are\VBP among\IN major\JJ oil\NN seed\NN crops\NNS of\IN India\NNP .\.
HAD702	They\PRP are\VBP used\VBN for\IN oil\NN ,\, spices\NNS and\CC medicines\NNS .\.
HAD703	Fibers\NNS are\VBP obtained\VBN from\IN the\DT plants\NNS of\IN linseed\NN and\CC oil\NN is\VBZ obtained\VBN from\IN its\PRP$ seeds\NNS .\.
HAD704	It\PRP is\VBZ a\DT drying\VBG oil\NN thus\RB it\PRP is\VBZ primarily\RB used\VBN for\IN varnishing\NN ,\, paint\NN ,\, linoleum\NN ,\, `\`` oil\NN cloth\NN `\`` `\`` waterproof\NN fabrics\NNS etc\FW .\.
HAD705	In\IN India\NNP linseed\NN is\VBZ grown\VBN in\IN Uttar\NNP Pradesh\NNP ,\, Madhya\NNP Pradesh\NNP ,\, Maharashtra\NNP ,\, Bihar\NNP ,\, Rajasthan\NNP ,\, Karnataka\NNP and\CC West\NNP Bengal\NNP .\.
HAD706	Sesame\NNP is\VBZ an\DT ancient\JJ oil\NN seed\NN crop\NN from\IN which\WDT edible\JJ oil\NN is\VBZ obtained\VBN .\.
HAD707	It\PRP has\VBZ 46-52\CD percent\NN of\IN oil\NN .\.
HAD708	Its\PRP$ grains\NNS are\VBP also\RB used\VBN in\IN the\DT form\NN of\IN sweets\NNS .\.
HAD709	It\PRP is\VBZ grown\VBN in\IN Andhra\NNP Pradesh\NNP ,\, Orissa\NNP ,\, Madhya\NNP Pradesh\NNP ,\, Tamilnadu\NNP ,\, Rajasthan\NNP ,\, Gujarat\NNP and\CC Maharashtra\NNP .\.
HAD710	Castor\NN crops\NNS are\VBP grown\VBN for\IN oil\NN .\.
HAD711	It\PRP contains\VBZ 35-58\CD percent\NN of\IN oil\NN .\.
HAD712	In\IN terms\NNS of\IN area\NN India\NNP occupies\VBZ number\NN one\CD position\NN in\IN the\DT world\NN and\CC in\IN terms\NNS of\IN production\NN it\PRP is\VBZ at\IN second\JJ position\NN .\.
HAD713	Castor\NNP oil\NN is\VBZ used\VBN as\IN a\DT lubricant\NN in\IN machines\NNS ,\, airplanes\NNS ,\, engine\NN etc\FW .\.
HAD714	It\PRP is\VBZ also\RB used\VBN in\IN soaps\NNS ,\, printing\NN ink\NN ,\, varnish\NN ,\, linoleum\NN ,\, plastic\NN ,\, transparent\JJ paper\NN ,\, medicines\NNS and\CC illumination\NN .\.
HAD715	Soyabean\NNP is\VBZ one\CD of\IN the\DT ancient\JJ crops\NNS of\IN the\DT world\NN .\.
HAD716	It\PRP is\VBZ sown\JJ in\IN Kharif\NNP season\NN .\.
HAD717	Its\PRP$ production\NN is\VBZ increasing\VBG in\IN sufficient\JJ pace\NN in\IN Uttar\NNP Pradesh\NNP and\CC Madhya\NNP Pradesh\NNP in\IN India\NNP .\.
HAD718	Soyabean\NNP contains\VBZ 18-20\CD percent\NN oil\NN and\CC 40-45\CD percent\NN protein\NN .\.
HAD719	Soyabean\NNP is\VBZ also\RB used\VBN in\IN the\DT form\NN of\IN pulse\NN .\.
HAD720	Soybean\NN oil\NN is\VBZ edible\JJ .\.
HAD721	Cash\JJ crops\NNS are\VBP those\DT that\WDT earn\VBP substantial\JJ benefit\NN on\IN growing\VBG .\.
HAD722	Some\DT major\JJ crops\NNS among\IN them\PRP are\VBP sugarcane\NN ,\, cotton\NN ,\, tobacco\NN etc\FW .\.
HAD723	Among\IN cash\NN crops\NNS in\IN India\NNP ,\, sugarcane\NN is\VBZ a\DT major\JJ crop\NN .\.
HAD724	It\PRP is\VBZ the\DT major\JJ source\NN of\IN sugar\NN .\.
HAD725	In\IN India\NNP sugarcane\NN is\VBZ mostly\RB grown\VBN in\IN Uttar\NNP Pradesh\NNP .\.
HAD726	Sugarcane\NNP is\VBZ also\RB grown\VBN in\IN sufficient\JJ amount\NN in\IN Karnataka\NNP ,\, Maharashtra\NNP ,\, Andhra\NNP Pradesh\NNP ,\, Tamil\NNP nadu\NNP ,\, Madhya\NNP Pradesh\NNP ,\, Punjab\NNP ,\, Bihar\NNP ,\, Haryana\NNP ,\, Rajasthan\NNP and\CC Assam\NNP .\.
HAD727	Among\IN fibrous\JJ crops\NNS the\DT most\RBS useful\JJ crop\NN for\IN the\DT humans\NNS is\VBZ cotton\NN .\.
HAD728	In\IN India\NNP cotton\NN is\VBZ grown\VBN from\IN the\DT lowland\NN of\IN Himalaya\NNP in\IN the\DT north\NN to\TO Kanyakumari\NNP in\IN south\NN .\.
HAD729	In\IN terms\NNS of\IN area\NN ,\, India\NNP is\VBZ at\IN number\NN one\CD position\NN in\IN the\DT world\NN and\CC in\IN terms\NNS of\IN production\NN it\PRP is\VBZ at\IN number\NN four\CD .\.
HAD730	In\IN India\NNP ,\, cotton\NN farming\NN in\IN 75\CD percent\NN of\IN the\DT area\NN is\VBZ dependent\JJ upon\IN dry\JJ land\NN condition\NN that\WDT is\VBZ on\IN the\DT rainy\JJ season\NN without\IN irrigation\NN .\.
HAD731	Cotton\NN farming\NN is\VBZ done\VBN in\IN mixed\JJ form\NN with\IN maize\NN ,\, barley\NN ,\, ambadi\NN ,\, sesame\NN ,\, pulses\NNS and\CC vegetables\NNS at\IN several\JJ places\NNS .\.
HAD732	Cotton\NN farming\NN is\VBZ also\RB done\VBN without\IN any\DT fertilizer\NN at\IN several\JJ places\NNS .\.
HAD733	Tobacco\NNP has\VBZ a\DT chief\JJ position\NN among\IN the\DT cash\NN crops\NNS exported\VBN from\IN India\NNP .\.
HAD734	Tobacco\NN comes\VBZ after\IN cotton\NN and\CC sugarcane\NN .\.
HAD735	Tobacco\NN is\VBZ used\VBN in\IN bidi\NN ,\, cigarette\NN ,\, pipe\NN ,\, cigar\NN etc\FW .\.
HAD736	Tobacco\NN farming\NN is\VBZ often\RB done\VBN in\IN all\PDT the\DT states\NNS of\IN India\NNP but\CC remarkable\JJ production\NN is\VBZ in\IN Andhra\NNP Pradesh\NNP ,\, Gujrat\NNP ,\, Tamilnadu\NNP ,\, Karnataka\NNP ,\, Bihar\NNP ,\, West\NNP Bengal\NNP and\CC Uttar\NNP Pradesh\NNP .\.
HAD737	Generally\RB in\IN India\NNP the\DT farming\NN of\IN free\JJ tobacco\NN species\NNS is\VBZ done\VBN .\.
HAD738	It\PRP is\VBZ known\VBN as\IN indigenous\JJ tobacco\NN .\.
HAD739	Rustica\NN species\NNS is\VBZ said\VBN to\TO be\VB a\DT overseas\JJ tobacco\NN or\CC the\DT tobacco\NN from\IN kolkata\NN .\.
HAD740	Since\IN ancient\JJ times\NNS ,\, spices\NNS have\VBP been\VBN used\VBN for\IN various\JJ purposes\NNS .\.
HAD741	It\PRP helps\VBZ in\IN digestion\NN .\.
HAD742	It\PRP is\VBZ also\RB used\VBN in\IN the\DT form\NN of\IN medicine\NN .\.
HAD743	India\NNP is\VBZ the\DT largest\JJS producer\NN and\CC exporter\NN of\IN cardamom\NN in\IN the\DT world\NN .\.
HAD744	Cardamom\NN farming\NN is\VBZ done\VBN in\IN the\DT hilly\JJ forests\NNS of\IN western\JJ ghats\NNS of\IN Kerala\NNP and\CC Tamilnadu\NNP .\.
HAD745	Its\PRP$ farming\NN is\VBZ either\RB done\VBN separately\RB or\CC with\IN coffee\NN and\CC nut\NN .\.
HAD746	It\PRP is\VBZ a\DT dry\JJ fruit\NN of\IN the\DT crop\NN .\.
HAD747	Black\NNP pepper\NN is\VBZ an\DT ancient\JJ spice\NN of\IN India\NNP .\.
HAD748	It\PRP is\VBZ mostly\RB grown\VBN in\IN Kerala\NNP ,\, Karnataka\NNP and\CC Tamilnadu\NNP .\.
HAD749	This\DT crop\NN is\VBZ also\RB grown\VBN in\IN small\JJ quantities\NNS in\IN Assam\NNP and\CC West\NNP Bengal\NNP .\.
HAD750	Its\PRP$ crop\NN is\VBZ also\RB grown\VBN in\IN Andhra\NNP Pradesh\NNP and\CC Andaman\NNP Islands\NNP .\.
HAD751	The\DT pepper\NN sold\VBN in\IN the\DT markets\NNS are\VBP juicy\JJ fruits\NNS of\IN the\DT dried\VBN plants\NNS .\.
HAD752	Two\CD kinds\NNS of\IN red\JJ chilies\NNS are\VBP grown\VBN in\IN India\NNP .\.
HAD753	It\PRP is\VBZ used\VBN in\IN both\DT green\JJ and\CC dried\VBN forms\NNS .\.
HAD754	It\PRP makes\VBZ the\DT food\NN spicy\NN .\.
HAD755	It\PRP is\VBZ used\VBN in\IN chutney\NN ,\, pickles\NNS and\CC medicines\NNS .\.
HAD756	Three-fourth\JJ part\NN of\IN its\PRP$ total\JJ production\NN is\VBZ grown\VBN in\IN Andhra\NNP Pradesh\NNP ,\, Karnataka\NNP and\CC Tamilnadu\NNP .\.
HAD757	The\DT rhizomes\NNS of\IN ginger\NN are\VBP used\VBN .\.
HAD758	In\IN India\NNP it\PRP is\VBZ grown\VBN in\IN Kerala\NNP ,\, Karnataka\NNP ,\, Tamilnadu\NNP ,\, Bihar\NNP ,\, West\NNP Bengal\NNP ,\, Uttar\NNP Pradesh\NNP ,\, Maharashtra\NNP and\CC Himachal\NNP Pradesh\NNP .\.
HAD759	India\NNP is\VBZ the\DT largest\JJS producer\NN of\IN ginger\NN in\IN the\DT world\NN .\.
HAD760	It\PRP is\VBZ mostly\RB exported\VBN .\.
HAD761	Turmeric\NNP is\VBZ an\DT important\JJ spice\NN .\.
HAD762	It\PRP is\VBZ used\VBN as\IN a\DT coloring\VBG agent\NN ,\, cosmetic\NN and\CC in\IN medicines\NNS .\.
HAD763	Kumkum\NNP is\VBZ also\RB made\VBN of\IN turmeric\NN .\.
HAD764	Fruits\NNS have\VBP their\PRP$ own\JJ value\NN .\.
HAD765	Fruits\NNS contain\VBP nutrients\NNS in\IN ample\JJ amount\NN .\.
HAD766	Fruits\NNS contain\VBP more\JJR amount\NN of\IN vitamins\NNS and\CC minerals\NNS as\IN compared\VBN to\TO other\JJ edible\JJ stuffs\NNS .\.
HAD767	The\DT nutrients\NNS present\VBP in\IN the\DT fruits\NNS help\VBP in\IN digestion\NN .\.
HAD768	Vegetables\NNS contain\VBP adequate\JJ amount\NN of\IN nutrients\NNS .\.
HAD769	Moreover\RB ,\, the\DT use\NN of\IN vegetables\NNS enhances\VBZ the\DT taste\NN of\IN food\NN .\.
HAD770	Flowers\NNS are\VBP also\RB important\JJ in\IN their\PRP$ own\JJ way\NN .\.
HAD771	Other\JJ than\IN being\VBG beautiful\JJ they\PRP also\RB provide\VBP cosmetic\JJ items\NNS .\.
HAD772	Perfumed\JJ products\NNS are\VBP obtained\VBN from\IN the\DT juice\NN of\IN perfumed\JJ plants\NNS such\JJ as\IN rose\NN ,\, Jasmine\NN etc\FW .\.
HAD773	These\DT crops\NNS shall\MD also\RB be\VB produced\VBN now\RB through\IN scientific\JJ methods\NNS .\.
HAD774	Banana\NN is\VBZ an\DT important\JJ plantation\NN crop\NN among\IN fruits\NNS .\.
HAD775	Banana\NN is\VBZ grown\VBN in\IN substantial\JJ amount\NN in\IN Tamilnadu\NNP ,\, West\NNP Bengal\NNP ,\, Kerala\NNP ,\, Maharashtra\NNP ,\, Gujarat\NNP ,\, Karnataka\NNP ,\, Assam\NNP ,\, Andhra\NNP Pradesh\NNP and\CC Bihar\NNP .\.
HAD776	Of\IN all\PDT the\DT fruits\NNS grown\VBN in\IN India\NNP ,\, mangoes\NNS are\VBP grown\VBN in\IN half\PDT the\DT area\NN .\.
HAD777	It\PRP grows\VBZ in\IN all\PDT the\DT areas\NNS from\IN east\JJ to\TO west\NN and\CC north\NN to\TO south\NN .\.
HAD778	Citrus\NNP is\VBZ grown\VBN in\IN all\PDT the\DT states\NNS of\IN India\NNP but\CC Madhya\NNP Pradesh\NNP ,\, Madras\NNP and\CC Maharashtra\NNP covers\VBZ most\JJS of\IN the\DT areas\NNS and\CC the\DT production\NN is\VBZ also\RB highest\JJS there\RB .\.
HAD779	In\IN India\NNP grapes\NNS are\VBP grown\VBN in\IN Punjab\NNP ,\, Uttar\NNP Pradesh\NNP ,\, Himachal\NNP Pradesh\NNP ,\, Maharashtra\NNP ,\, Karnataka\NNP ,\, Hyderabad\NNP and\CC Tamilnadu\NNP .\.
HAD780	Guava\NNP is\VBZ the\DT major\JJ fruit\NN of\IN Uttar\NNP Pradesh\NNP and\CC Bihar\NNP .\.
HAD781	It\PRP is\VBZ also\RB grown\VBN in\IN other\JJ states\NNS such\JJ as\IN Madhya\NNP Pradesh\NNP and\CC south\JJ India\NNP .\.
HAD782	Its\PRP$ fruit\NN contain\VB large\JJ amount\NN of\IN vitamin\NN `\`` C\NNP `\`` .\.
HAD783	Papaya\NNP is\VBZ grown\VBN in\IN almost\RB the\DT entire\JJ country\NN .\.
HAD784	In\IN India\NNP apple\NN is\VBZ particularly\RB grown\VBN in\IN Punjab\NNP ,\, Uttar\NNP Pradesh\NNP ,\, Himachal\NNP Pradesh\NNP and\CC Kashmir\NNP .\.
HAD785	It\PRP is\VBZ grown\VBN in\IN small\JJ areas\NNS of\IN Nilgiri\NNP in\IN south\NN .\.
HAD786	Green\NN leafy\NN vegetables\NNS are\VBP significant\JJ in\IN human\JJ `s\POS life\NN .\.
HAD787	They\PRP contain\VBP substantial\JJ amount\NN of\IN protein\NN .\.
HAD788	Green\NN leafy\NN vegetables\NNS can\MD easily\RB be\VB grown\VBN .\.
HAD789	Every\DT individual\NN should\MD consume\VB 284\CD grams\NNS of\IN vegetables\NNS everyday\JJ .\.
HAD790	The\DT vegetable\NN production\NN in\IN our\PRP$ country\NN is\VBZ less\JJR than\IN requirement\NN .\.
HAD791	Thus\RB apart\RB from\IN area\NN ,\, per\IN hectare\NN production\NN shall\MD be\VB increased\VBN .\.
HAD792	Flowers\NNS symbolize\VBP beauty\NN .\.
