ID	Value
HAD176	పంటకోత\N_NN సాధారణ\JJ పద్ధతితో\N_NN చేతితో\N_NN మొక్కలను\N_NN లాగి\V_VM_VNF ఎద్దు\N_NN లేక\CC_CCD ట్రాక్టరు\N_NN ద్వారా\PSP నడపబడే\V_VM_VNF యంత్రంతో\N_NN చేయవచ్చు\V_VM_VF
HAD177	భారతదేశంలో\N-NNP వ్యవసాయానికి\N_NN భవిష్యత్తులో\N_NN అన్నిటికంటే\QT_QTF పెద్ద\JJ సమస్య\N_NN నీటిది\N_NN .\RD_PUNC
HAD178	ప్రస్తుత\N_NST సంవత్సరాలలో\N_NN వర్షరుతువులో\N_NN సమూలమయిన\V_VM_VNF మార్పు\N_NN ఒక\QT_QTC సాధారణ\JJ సంఘటనగా\N_NN చేయబడింది\V_VM_VF .\RD_PUNC
HAD179	ఇలా\RB నిరంతరం\N_NST జరిగితే\V_VM_VNF లక్షలకొలది\QT_QTC భారతీయుల\N-NNP ఆహారరక్షణ\N_NN మరియు\CC_CCD జీవనాధారం\N_NN మీద\PSP ప్రమాదం\N_NN ఏర్పడుతుంది\V_VM_VF .\RD_PUNC
HAD18	ధాన్యం\N_NN కొనుగోలు\N_NN ప్రారంభమై\V_VM_VNF మూడు\QT_QTC వారాలు\N_NN గడిచాయి\V_VM_VF .\RD_PUNC
HAD180	ఇటువంటి\JJ చిక్కులో\N_NN భారతీయ\N-NNP రైతుల\N_NN చేతిలో\N_NN పెద్ద\JJ ఆయుధం\N_NN నీటిని\N_NN రక్షించుకొనే\V_VM_VNF సాంకేతికత\N_NN .\RD_PUNC
HAD181	పాలిథిన్\N_NN పలవర్\N_NN సాంకేతికత\N_NN ఒక\QT_QTC కొత్త\JJ ఆచారం\N_NN పాదంయొక్క\N_NN ప్రారంభం\N_NN .\RD_PUNC
HAD182	నేడు\N_NST సాంకేతిక\JJ విజ్ఞానంతోపాటు\N_NN మన\PR_PRP సౌందర్య\N_NN జ్ఞానంకూడా\N_NN అధికమైంది\V_VM_VF .\RD_PUNC
HAD183	నేటి\N_NST వైజ్ఞానిక\JJ యుగంలో\N_NN వ్యవసాయ\N_NN సాంకేతికతలోని\N_NN పూలు\N_NN ,\RD_PUNC పళ్లు\N_NN ,\RD_PUNC కూరగాయలుమరియు\N_NN శోభాయమానమైన\JJ ఆకర్షణగల\N_NN మొక్కలను\N_NN నాటే\V_VM_VNF సాంకేతికతను\N_NN ’హార్టీకల్చర్’\N-NNP అంటారు\V_VM_VF .\RD_PUNC
HAD184	తోటల\N_NN పెంపకంలోని\N_NN వృక్షావళి\N_NN ,\RD_PUNC పొదలు\N_NN ,\RD_PUNC ఆకులు\N_NN ,\RD_PUNC పచ్చదనం\N_NN ,\RD_PUNC పూలచెట్ల\N_NN పెంపకం\N_NN ఏర్పాటుతో\N_NN కూడిన\V_VM_VNF విభాగాన్ని\N_NN మొక్కల\N_NN పెంపకం\N_NN (ఉద్యానకృషి)\N_NN అంటారు\V_VM_VF .\RD_PUNC
HAD185	నేడు\N_NST మారుతున్న\V_VM_VNF సామాజిక\N_NN విలువల\N_NN కారణంగా\RP_RPD పూల\N_NN గిరాకి\N_NN మరియు\CC_CCD ఉపయోగాలలో\N_NN పెరుగుదల\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD186	ఉత్సవాల\N_NN ,\RD_PUNC అలంకరణ\N_NN ,\RD_PUNC ఔషధగుణాలు\N_NN ,\RD_PUNC తైలం\N_NN ,\RD_PUNC అత్తరు\N_NN ,\RD_PUNC వంటి\PSP విభిన్న\JJ వినియోగాల\N_NN కారణంగా\RP_RPD పళ్ళుమరియు\N_NN ఆకుల\N_NN గిరాకి\N_NN ఎక్కువగా\RB పెరిగింది\V_VM_VF .\RD_PUNC
HAD187	నగరాల్లో\N_NN పెరుగుతున్న\V_VM_VNF జనాభా\N_NN ,\RD_PUNC నివాసాలుమరియు\N_NN రాకపోకల\N_NN కారణంగా\RP_RPD ప్రకృతి\N_NN సమతౌల్యం\N_NN చెడిపోయింది\V_VM_VF .\RD_PUNC
HAD188	నేడు\N_NST తోటపని\N_NN మనకు\PR_PRP సరదా\N_NN సూత్రమేగాక\N_NN ఆవశ్యకత\N_NN కూడా\RP_RPD అయింది\V_VM_VF .\RD_PUNC
HAD189	ఇవి\PR_PRP కేవలం\QT_QTF వాతావరణానికి\N_NN సౌందర్యం\N_NN మరియు\CC_CCD పచ్చదనాన్ని\N_NN ఇవ్వడమేకాక\V_VM_VNG పెరుగుతున్న\V_VM_VNF ఉష్ణోగ్రతను\N_NN కూడా\RP_RPD నియంత్రిస్తున్నాయి\V_VM_VF .\RD_PUNC
HAD19	ఇంతవరకు\QT_QTF మొత్తం\QT_QTF 65\QT_QTC టన్నుల\N_NN వడ్లు\N_NN కొనుగోలు\N_NN జరిగింది\V_VM_VF .\RD_PUNC
HAD190	దీని\PR_PRP వల్ల\PSP భూమి\N_NN యొక్కకోత\N_NN నిరోధింపబడుతుంది\V_VM_VF .\RD_PUNC
HAD191	నేడు\N_NST పట్టణాల్లో\N_NN పెరుగుతున్న\V_VM_VNF కృత్రిమ\JJ వాతావరణంలో\N_NN పూలు\N_NN ,\RD_PUNC మొక్కల\N_NN అందం\N_NN ,\RD_PUNC ప్రాణశక్తి\N_NN యొక్క\PSP నిర్మాణం\N_NN చేస్తాయి\V_VM_VF .\RD_PUNC
HAD192	నేడు\N_NST ఇవి\PR_PRP ఉద్యానపర్యావరణ\N_NN రక్షణలో\N_NN మనకు\PR_PRP అప్రమత్తమైన\JJ పరివేక్షణ\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD193	నేడు\N_NST మన\PR_PRP వద్ద\PSP స్థలం\N_NN కావలసినంత\V_VM_VNF లభిస్తున్నది\V_VM_VF కాని\CC_CCD అలంకరణ\N_NN ఉద్యాన\N_NN సంబంధమైన\JJ జ్ఞానం\N_NN తగినంత\JJ లేకపోవటం\V_VM_VNG వల్ల\PSP మనం\PR_PRP ప్రతి\JJ రంగంలోను\N_NN అభివృద్ధిని\N_NN పొందలేకపోతున్నాం\V_VM_VF .\RD_PUNC
HAD194	ఈ\DM_DMD వైపుకు\N_NST నవయువకుల\N_NN దృష్టిని\N_NN ఆకర్షిచడం\V_VM_VNG ఉచితం\N_NN .\RD_PUNC దీనివల్ల\PR_PRP తోటల\N_NN పెంపకంలోఆసక్తిని\N_NN కలిగిన\V_VM_VNF యువతీయువకులకు\N_NN దీనిని\PR_PRP వ్యవసాయరూపంతో\N_NN అవలభించగలుగుతారు\V_VM_VF .\RD_PUNC
HAD195	ఇంటి\N_NN చుట్టుపట్ల\N_NN ఖాళీగా\RB ఉన్న\V_VM_VNF భూమిలో\N_NN వ్యక్తిగతమైన\JJ ఆసక్తికి\N_NN అనుగుణంగా\RB అలంకరణకు\N_NN సంబంధించిన\V_VM_VNF తోటలపెంపకం\N_NN చేయగలుగుతారు\V_VM_VF .\RD_PUNC
HAD196	నేడు\N_NST ప్రతి\JJ నగరం,\N_NN పట్టణాలలో\N_NN అభివృద్ధి\N_NN చెందుతున్న\V_VM_VNF కాలనీలలో\N_NN ఉద్యానవనం\N_NN కోసం\PSP స్థలం\N_NN విడువబడుతున్నది\V_VM_VF .\RD_PUNC
HAD197	అక్కడ\N_NST అలంకృత\N_NN ఉద్యానాన్ని\N_NN అభివృద్ధిచేసి\V_VM_VNF సౌందర్యంలో\N_NN వృద్ధిని\N_NN చేయవచ్చు\V_VM_VF .\RD_PUNC
HAD198	ఇది\PR_PRP షికారుచేయటానికి\V_VM_VNG తగిన\JJ స్థలం,\N_NN పిల్లలు\N_NN ఆడుకోవడానికి\V_VM_VNG సరయిన\V_VM_VNF స్థలం\N_NN ఉండేటట్లు\V_VM_VNF గుర్తుంచుకోవాలి\V_VM_VF .\RD_PUNC
HAD199	కాలుష్యం\N_NN నుండి\PSP రక్షించడం\V_VM_VNG కోసం\PSP నేడు\N_NST ప్రతి\JJ పారిశ్రామికరంగానికి\N_NN సమీపంలో\N_NST ఉద్యానం\N_NN నాటడం\V_VM_VNG ఆవశ్యకమైంది\V_VM_VF .\RD_PUNC
HAD2	వారి\PR_PRP డిమాండ్లతో\N_NN నిర్మాణపు\JJ పనిని\N_NN ఆపించడానికి\V_VM_VNG రైతు\N_NN సంస్థలలో\N_NN పోటీ\N_NN వ్యాపించింది\N_NN .\RD_PUNC
HAD20	ప్రస్తుత\N_NST కాలం\N_NN అంటే\CC_CCS అక్టోబరు\N-NNP నుంచి\PSP తరువాత\N_NST సంవత్సరం\N_NN సెప్టెంబరు\N-NNP వరకు\PSP 2\QT_QTC .40\QT_QTC కోట్ల\QT_QTC టన్నుల\N_NN బియ్యం\N_NN కొనడం\V_VM_VNG (4\QT_QTC .1\QT_QTC కోట్ల\QT_QTC టన్నుల\N_NN వడ్లు)\N_NN లక్ష్యంగా\RB ఉంది\V_VM_VF .\RD_PUNC
HAD200	అక్కడ\N_NST అన్ని\QT_QTF వాతావరణాలను\N_NN భరించగలిగేవి\V_VM_VF ,\RD_PUNC పచ్చదనాన్ని\N_NN ,\RD_PUNC స్వచ్చమైన\JJ గాలిని\N_NN ఇవ్వగలిగే\V_VM_VNF మొక్కలను\N_NN నాటాలి\V_VM_VF .\RD_PUNC
HAD201	సందర్శకులు\N_NN చూచి\V_VM_VNF ఆశ్చర్యపోయేటట్లుగా\V_VM_VNF అలంకరణ\N_NN ఉద్యానవనం\N_NN ఉండాలి\V_VM_VF .\RD_PUNC
HAD202	దీనితోపాటు\PR_PRP దానిలో\PR_PRP గొప్ప\JJ వృక్షజాతుల\N_NN సేకరణ\N_NN ఉండాలి\V_VM_VF .\RD_PUNC
HAD203	ప్రస్తుతకాలంలో\N_NN అలంకరణ\N_NN తోటలపెంపకం\N_NN మన\PR_PRP పర్యావరణ\N_NN రక్షణ\N_NN కోసం\PSP ముఖ్యమైన\JJ అవసరం\N_NN .\RD_PUNC
HAD204	ప్రతి\JJ సంవత్సరం\N_NN 27\QT_QTC అరబ్బు\N-NNP టన్నుల\N_NN మట్టికరిగిపోవడం\V_VM_VNG నీటిముంపు\N_NN కావడం\V_VM_VNG ,\RD_PUNC క్షారీకరణం\N_NN కారణంగా\RP_RPD జరుగుతున్నదని\V_VM_VF సంయుక్త\N_NN రాష్ట్రాల\N_NN ఆహారవ్యవసాయ\N_NN సంస్థ\N_NN నివేదికలో\N_NN కూడా\RP_RPD స్పష్టం\N_NN చేయబడింది\V_VM_VF .\RD_PUNC
HAD205	వ్యవసాయయోగ్యమైన\JJ భూమి\N_NN మధ్యలో\N_NST చాలా\QT_QTF భూభాగం\N_NN లవణాలు\N_NN ,\RD_PUNC క్షారాలతోనే\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD206	దీని\PR_PRP యొక్క\PSP మొత్తం\QT_QTF విస్తీర్ణం\N_NN సుమారు\QT_QTF ఏడు\QT_QTC మిలియన్\QT_QTC హెక్టారులని\N_NN చెప్పబడుతున్నది\V_VM_VF .\RD_PUNC
HAD207	మట్టిలో\N_NN సల్ఫేట్లు\N_NN ,\RD_PUNC క్లోరైడుల\N_NN కరిగే\V_VM_VNF లవణాల,\N_NN క్షారాల\N_NN ఆధిక్యం\N_NN కారణంగా\RP_RPD భూసారం\N_NN నాశనం\N_NN అయిపోతున్నది\V_VM_VF .\RD_PUNC
HAD208	వ్యవసాయంలో\N_NN నీటి\N_NN యొక్క\PSP అధిక\QT_QTF వినియోగం\N_NN మరియు\CC_CCD నీరు\N_NN నిలచిపోవడం\V_VM_VNG కారణంగా\RP_RPD మట్టి\N_NN ఉపయోగపడటానికి\V_VM_VNG బదులు\RP_RPD లవణపూరితమైన\JJ మట్టిగా\RB మారుతున్నది\V_VM_VF .\RD_PUNC
HAD209	అయినప్పటికీ\CC_CCD కేంద్రప్రభుత్వం\N_NN భూసంస్కరణ,\N_NN బంజరు\N_NN భూమి\N_NN సంస్కరణలతో\N_NN కూడిన\V_VM_VNF అనేక\QT_QTF కార్యక్రమాలు\N_NN నడుపబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD21	పంజాబ్\N-NNP మరియు\CC_CCD హర్యానాలలోని\N-NNP మండీలలోకి\N_NN ధాన్యం\N_NN రాక\V_VM_VNF వేగంగా\RB జరిగే\V_VM_VNF సమయం\N_NN ,\RD_PUNC కాని\CC_CCD ఆశించిన\V_VM_VNF పరిమాణంలో\N_NN ధాన్యం\N_NN చేరడంలేదు\V_VM_VF .\RD_PUNC
HAD210	అయినప్పటికీ\CC_CCD నేడు\N_NST ప్రపంచం\N_NN ముందు\N_NST ఎడారిగా\RB మార్చడాన్ని\V_VM_VNG నిరోధించడంకూడా\N_NN ఒక\QT_QTC పెద్ద\JJ సవాలు\N_NN అయింది\V_VM_VF .\RD_PUNC
HAD211	భూమిలో\N_NN నాలుగు\QT_QTC పొరలు\N_NN ఉంటాయి\V_VM_VF .\RD_PUNC
HAD212	మొదటి\N_NST లేక\CC_CCD అన్నిటికంటె\QT_QTF పైపొర\N_NN చిన్నచిన్న\JJ మట్టికణాలు\N_NN కుళ్లిపోయిన\V_VM_VNF మొక్కలు\N_NN మరియు\CC_CCD జంతువుల\N_NN అవశేషాలతో\N_NN ఏర్పడుతుంది\V_VM_VF .\RD_PUNC
HAD213	ఈ\DM_DMD పొర\N_NN పంటల\N_NN దిగుబడికి\N_NN గొప్పదవుతుంది\V_VM_VF .\RD_PUNC
HAD214	భారత\N-NNP ప్రభుత్వ\N_NN పక్షాన\N_NN నేడు\N_NST భూసార\N_NN పరీక్షలమీద\N_NN వేగంపెట్టబడింది\V_VM_VF .\RD_PUNC
HAD215	ఇంతేకాకుండ\RP_RPD ఇప్పుడు\N_NST గ్రామాలలో\N_NN శిబిరాలను\N_NN ఏర్పాటు\N_NN చేసి\V_VM_VNF శిక్షితులుగా\RB చేయబడుతున్నారు\V_VM_VF .\RD_PUNC
HAD216	ఎందుకంటే\CC_CCD ఎరువులకు\N_NN సంబంధించిన\V_VM_VNF ఆవశ్యకతల\N_NN గురించి\PSP ఏర్పాటుకు\N_NN సంబంధించిన\V_VM_VNF నిర్ణయాలు\N_NN తీసుకోవటానికి\V_VM_VNG భూసార\N_NN పరీక్ష\N_NN ఆధారం\N_NN .\RD_PUNC
HAD217	భారతదేశంలో\N-NNP కర్ణాటక\N-NNP ,\RD_PUNC అస్సాం\N-NNP ,\RD_PUNC కేరళ\N-NNP ,\RD_PUNC తమిళనాడు\N-NNP ,\RD_PUNC హర్యానా\N-NNP ,\RD_PUNC ఒడిస్సాలలో\N-NNP కేంద్రీయ\N_NN ప్రయోగశాలల\N_NN స్థాపన\N_NN జరుపబడింది\V_VM_VF .\RD_PUNC
HAD218	ఇంతేగాకుండా\RP_RPD విభిన్న\JJ రాష్ట్రాలలో\N_NN వేరువేరు\JJ ప్రయోగశాలలు\N_NN నడుస్తున్నాయి\V_VM_VF .\RD_PUNC
HAD219	భూసారంలో\N_NN నత్రజని\N_NN ,\RD_PUNC పొటాషియం\N_NN ,\RD_PUNC భాస్వరంవంటి\N_NN ఖనిజాల\N_NN ఉనికి\N_NN గురించి\PSP ఆలోచింపబడుతున్నది\V_VM_VF .\RD_PUNC
HAD22	పంజాబ్\N-NNP మరియు\CC_CCD హర్యానాలో\N-NNP ధాన్యాన్ని\N_NN ప్రభుత్వం\N_NN కొనడం\V_VM_VNG అన్నిటికంటె\QT_QTF ముందు\N_NST జరుగుతుంది\V_VM_VF .\RD_PUNC
HAD220	భారతదేశంలో\N-NNP వర్షం\N_NN సరిగా\RB లేకపోవడం\V_VM_VNG వల్ల\PSP సుమారు\QT_QTF ఆరు\QT_QTC లేక\CC_CCD ఏడు\QT_QTC మిలియను\QT_QTC హెక్టార్ల\N_NN భూమి\N_NN లవణత్వంవల్ల\N_NN ప్రభావితమైనది\V_VM_VF .\RD_PUNC
HAD221	దేశంలో\N_NN పశ్చిమబెంగాల్\N-NNP ,\RD_PUNC ఉత్తరప్రదేశ్\N-NNP ,\RD_PUNC బీహార్\N-NNP ,\RD_PUNC ఒడిస్సా\N-NNP మరియు\CC_CCD ఈశాన్యరాష్ట్రాలలో\N_NN వరదల\N_NN సమస్య\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
